,product_type,product_package_name_ar,product_package_name_en,product_duration,product_package_descr_ar,product_package_descr_en,product_package_validity,value_proposition_ar,value_proposition_en,frequency,label_ar,label_en,product_quantity,roles,price,discounted_price,cat_arabic_name,cat_english_name,product_package_id,product_package_offer_id,l2,l1,priority_for_l2,priority_for_l1
555,auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days","7 days, 0:00:00",إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days",30 days,,,"1 day, 0:00:00",,,1,"{public,single}",32.0,27.0,شقق وفلل للإيجار,Apartments & Villas For Rent,1350,5791,Apartments & Villas For Rent,Properties,2,2.0
556,featured_ad,إعلان صالح لمدة ٤٥ يوم و مميز لاول ٣٠ يوم,"Place 1 Ad for 45 days, Featured for the first 30 days","30 days, 0:00:00",إعلان صالح لمدة ٤٥ يوم و مميز لاول ٣٠ يوم,"Place 1 Ad for 45 days, Featured for the first 30 days",30 days,,,,,,1,"{public,single}",105.0,67.0,عقارات تجارية للإيجار,Commercials For Rent,1431,5876,Commercials For Rent,Properties,4,2.0
557,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",5.0,,مواهب، موسيقى وفنون وكتب,"Hobbies, Music, Art & Books",786,5640,GENERAL,"Hobbies, Music, Art & Books",11,
558,featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",15.0,,شقق وفلل للإيجار,Apartments & Villas For Rent,786,5793,Apartments & Villas For Rent,Properties,2,2.0
559,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",31.0,,شقق وفلل للإيجار,Apartments & Villas For Rent,1262,5797,Apartments & Villas For Rent,Properties,2,2.0
560,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",57.0,,شقق وفلل للبيع,Apartments & Villas For Sale,1262,4564,Apartments & Villas For Sale,Properties,1,2.0
561,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",57.0,,عقارات تجارية للبيع,Commercials For Sale,1262,4565,Commercials For Sale,Properties,3,2.0
562,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",43.0,,شاليهات وكبائن للبيع,Chalets & Cabins For Sale,1262,4560,Chalets & Cabins For Sale,Properties,7,2.0
563,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",57.0,,ابنية ووحدات متعددة,Buildings & Multiple Units,1262,4559,Buildings & Multiple Units,Properties,9,2.0
564,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",31.0,,غرف للإيجار,Rooms for Rent,1262,5817,Rooms for Rent,Properties,10,2.0
565,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",31.0,,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1262,5810,Chalets & Cabins For Rent,Properties,8,2.0
566,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",36.0,,عقارات تجارية للإيجار,Commercials For Rent,1262,5840,Commercials For Rent,Properties,4,2.0
567,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",61.0,,اراضي للبيع,Lands for Sale,1262,4566,Lands for Sale,Properties,5,2.0
568,auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,14 days,جدد اعلانك مرتين يومياً لمدة 14 أيام,Bump up 2 times per day for 14 days,30 days,,,12:00:00,,,1,"{public,single}",36.0,,أراضي للإيجار,Lands for Rent,1262,5857,Lands for Rent,Properties,6,2.0
569,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",4.0,3.6,أدوات وأجهزة المطبخ,Kitchen Equipment & Appliances,872,5421,Kitchen Equipment & Appliances,Electronics & Home Appliances,3,5.0
570,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",3.0,2.7,أجهزة ألعاب الفيديو والإكسسوارات,Gaming Consoles & Accessories,872,5419,Gaming Consoles & Accessories,Electronics & Home Appliances,10,5.0
571,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",5.0,3.4,وظائف شاغرة,Jobs Available,872,5510,Jobs Available,Jobs,2,12.0
572,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",4.0,3.6,غسالات و نشافات,Washing Machines & Dryers,872,5426,Washing Machines & Dryers,Electronics & Home Appliances,6,5.0
573,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",2.0,1.36,الباحثين عن عمل,Job Seekers,872,5509,Job Seekers,Jobs,1,12.0
574,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",الأكثر مبيعا,Best Selling,1,"{public,single}",5.0,4.8,الأثاث والديكور المنزلي,Home Furniture & Decor,872,5645,GENERAL,Home Furniture & Decor,6,
575,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",6.0,3.3,خدمات,Services,872,5679,GENERAL,Services,14,
576,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",6.0,3.6,ساعات,Watches,872,5485,Watches,Fashion & Beauty,7,13.0
577,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",4.0,3.6,أجهزة تكييف وتدفئة,"AC, Cooling & Heating",872,5415,"AC, Cooling & Heating",Electronics & Home Appliances,4,5.0
578,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",2.0,1.8,ألعاب الفيديو,Video Games,872,5425,Video Games,Electronics & Home Appliances,11,5.0
579,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",الأكثر مبيعا,Best Selling,1,"{public,single}",4.0,3.6,تلفزيونات و فيديو,TV & Video,872,5424,TV & Video,Electronics & Home Appliances,1,5.0
580,auto_refresh_ad,جدد اعلانك تلقائياً لمدة 3 أيام,Bump up daily for 3 days,"3 days, 0:00:00",كل يوم لمدة ٣ أيام، سيتم رفع إعلانك إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of three days.,30 days,,,"1 day, 0:00:00",,,1,"{public,single}",2.0,1.8,أجهزة منزلية أخرى,Other Home Appliances,872,5423,Other Home Appliances,Electronics & Home Appliances,12,5.0
581,featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,,,1,"{public,single}",11.0,6.6,اكسسوارات للرجال,Accessories for Men,1263,5499,Accessories for Men,Fashion & Beauty,2,13.0
582,featured_ad,8 اعلانات مميزة صالحة لغاية شهرين,8 Featured Ads- valid for 2 months,"14 days, 0:00:00",8 اعلانات مميزة صالحة لغاية شهرين,8 Featured Ads- valid for 2 months,60 days,,,,,,8,"{public,multiple}",142.8,121.0,حيوانات أليفة,Pets,1325,5702,GENERAL,Pets,8,
583,featured_ad,12 اعلانات مميزة صالحة لغاية 3 اشهر,12 Featured Ads- valid for 3 months,"14 days, 0:00:00",12 اعلانات مميزة صالحة لغاية 3 اشهر,12 Featured Ads- valid for 3 months,90 days,,,,,,12,"{public,multiple}",214.2,171.0,حيوانات أليفة,Pets,1326,5706,GENERAL,Pets,8,
584,featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",54.0,51.3,أرقام لوحات,Number Plates,1263,5559,Number Plates,Vehicles,5,1.0
585,featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",51.0,,شقق وفلل للبيع,Apartments & Villas For Sale,788,729,Apartments & Villas For Sale,Properties,1,2.0
586,featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,🔥,🔥,1,"{public,single}",66.0,,ابنية ووحدات متعددة,Buildings & Multiple Units,1263,4571,Buildings & Multiple Units,Properties,9,2.0
587,featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",11.0,6.6,ملابس للنساء,Clothing for Women,1263,5502,Clothing for Women,Fashion & Beauty,3,13.0
588,featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",25.0,15.0,ساعات,Watches,1263,5506,Watches,Fashion & Beauty,7,13.0
589,featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,🔥,🔥,1,"{public,single}",66.0,,عقارات تجارية للبيع,Commercials For Sale,1263,4584,Commercials For Sale,Properties,3,2.0
590,featured_ad,إعلان صالح لمدة ٣٠ يوم و مميز لاول ١٤ يوم,"Place 1 Ad for 30 days, Featured for the first 14 days","14 days, 0:00:00",إعلان صالح لمدة ٣٠ يوم و مميز لاول ١٤ يوم,"Place 1 Ad for 30 days, Featured for the first 14 days",30 days,,,,,,1,"{public,single}",74.5,67.0,شاليهات وكبائن للبيع,Chalets & Cabins For Sale,1271,4600,Chalets & Cabins For Sale,Properties,7,2.0
591,featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",17.0,16.15,أكسسوارات للمركبات,All Vehicles Accessories,1263,5554,All Vehicles Accessories,Vehicles,3,1.0
592,featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,,,,,,1,"{public,single}",35.0,,شقق وفلل للإيجار,Apartments & Villas For Rent,788,5800,Apartments & Villas For Rent,Properties,2,2.0
593,elite_ad,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,7 days,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,30 days,,,,,,1,"{public,single}",8.0,4.8,الموضة والجمال,Fashion & Beauty,1348,5628,GENERAL,Fashion & Beauty,13,
594,elite_ad,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,7 days,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,30 days,,,,,,1,"{public,single}",32.0,28.8,موبايلات واكسسواراتها,Mobile Phones & Accessories,1348,5665,GENERAL,Mobile Phones & Accessories,4,
595,elite_ad,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,7 days,اعلان ايليت لمدة 7 ايام,Elite Ad for 7 Days,30 days,,,,,,1,"{public,single}",32.0,28.8,الكترونيات وأجهزة منزلية,Electronics & Home Appliances,1348,5623,GENERAL,Electronics & Home Appliances,5,
